time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1759926574913839000,861.1538391113281,605.0860122805461,3.9299599760864496,180,-33.44211256600352,579.2713188296184,346.49078369140625,9.375075570039542,4.584321194318939,-70.62728049462883,0
1759926575913820200,862.1538200683593,605.1592779206112,3.7910814509666526,180,-33.44210708484004,579.3445844696835,346.49078369140625,9.380344814017352,4.672593400320273,-70.62728524355892,0.027452006762930414
1759926576913801700,863.1538017578125,605.2671918068081,4.006113156209509,180,-33.44210627273951,579.4524983558804,346.49078369140625,9.312329765013368,4.681476342884823,-70.62728367251381,0.04687398676765094
1759926577913783600,864.1537834472656,605.2539961533621,4.3600675563428295,180,-33.44210977584821,579.4393027024344,346.49078369140625,9.246713277052423,4.565925462295443,-70.62727960933711,0.0744155417730292
1759926578913764600,865.1537646484375,605.0757062332705,4.257489010601166,180,-33.442112032026124,579.2610127823427,346.49078369140625,9.184377613168472,4.4658089062285935,-70.62727929395896,0.07374077084895497
1759926579913746400,866.1537463378907,605.0066356575117,4.157216539972292,180,-33.442110895739205,579.1919422065839,346.49078369140625,9.149875053470367,4.484861161047955,-70.62728147283246,0.06660284833577919
1759926580913726700,867.1537268066406,605.0306030344218,4.093135662657012,180,-33.44210868641385,579.2159095834941,346.49078369140625,9.429142626030078,4.6919218747002525,-70.62727882409408,0.06592799394962097
1759926581913708800,868.1537087402344,605.0103423399851,3.846093532665552,180,-33.44210570862732,579.1956488890573,346.49078369140625,9.479389392903316,4.776811059922894,-70.62728294472299,0.039687328981103866
1759926582913690000,869.1536901855469,604.9768628487363,3.7776024117623264,180,-33.44210488365019,579.1621693978086,346.49078369140625,9.531678058707332,4.86936054037205,-70.62728581143752,0.029797927426660882
1759926583913671000,870.1536708984376,604.9540330031887,3.861696478256404,180,-33.44210239107195,579.1393395522609,346.49078369140625,9.4550941559118,4.838998299702564,-70.62728674689005,0.04434388629735112
1759926584913653000,871.1536530761718,605.0281845089048,3.700167256851551,180,-33.44210498612268,579.2134910579771,346.49078369140625,9.570443024562403,4.90198710949203,-70.62729061606575,0.009197289060858168
1759926585913633800,872.1536337890625,605.0349279716611,3.763931065222172,180,-33.44210466316506,579.2202345207334,346.49078369140625,9.510157770645804,4.848874721975171,-70.62729344779132,0.03009782803615623
1759926586913615600,873.1536157226562,604.9627194870263,3.6867604781775998,180,-33.442103746101076,579.1480260360986,346.49078369140625,9.484914852504337,4.814608871816936,-70.62729584680714,0
1759926587913596700,874.1535966796876,604.947028009221,3.73139154331033,180,-33.44210671812378,579.1323345582932,346.49078369140625,9.41066910998318,4.805548436592587,-70.62729651816466,0.012807275590092686
1759926588913578000,875.1535778808594,604.9978901734576,3.8418214388745247,180,-33.44210548936907,579.1831967225298,346.49078369140625,9.340135654719871,4.768883362113099,-70.62729376452926,0.04201981458407948
1759926589913559000,876.1535590820313,604.9934372082353,3.9891165036783165,180,-33.44210277370222,579.1787437573075,346.49078369140625,9.27312887216726,4.727716199631949,-70.6272938440906,0.06363360752499587
1759926590913540900,877.1535407714844,605.0320921475068,3.702953233468719,180,-33.442105614082536,579.217398696579,346.49078369140625,9.330449911577947,4.745614326551123,-70.62729359495957,0
1759926591913521400,878.153521484375,605.0689507806674,3.7697781563170376,180,-33.44210639100062,579.2542573297396,346.49078369140625,9.301286871396133,4.698447066497899,-70.6272951924104,0.03156632102541732
1759926592913503200,879.1535031738281,605.1121287113056,3.71411286535185,180,-33.442105891365436,579.2974352603778,346.49078369140625,9.236222527653016,4.727524855136836,-70.62729934379257,0.016007248407319367
1759926593913484300,880.153484375,605.1330747855827,3.69144483958824,180,-33.44210407026723,579.318381334655,346.49078369140625,9.174411401232211,4.74265034154757,-70.62730071702919,0.010410839846536268
1759926594913466400,881.1534663085938,605.1421001870185,3.7177716639901193,180,-33.44210116348554,579.3274067360908,346.49078369140625,9.115690831265326,4.727891803179056,-70.62729955067974,0.0188890619328149
1759926595913447400,882.1534475097657,605.1394670587033,3.683239545222388,180,-33.44210158153202,579.3247736077756,346.49078369140625,9.059906289616956,4.7736846313853105,-70.62730079387701,0.009152866200193453
1759926596913429000,883.1534289550781,605.2032575504854,3.7611955310176666,180,-33.44210165569443,579.3885640995577,346.49078369140625,9.007680767063675,4.708477217404165,-70.62729907862233,0.029738304173792713
1759926597913410000,884.15341015625,605.1589118912816,3.691412201996109,180,-33.442103214731375,579.3442184403539,346.49078369140625,9.047455053813321,4.734567231971898,-70.62729999542407,0.015642185525770288
1759926598913391600,885.1533916015625,605.18883003667,3.6755993330733823,180,-33.44210401813551,579.3741365857422,346.49078369140625,8.995082300923274,4.735773317560786,-70.62730249646287,0
1759926599913373000,886.153373046875,605.18883003667,3.699794562929259,180,-33.44210401813551,579.3741365857422,346.49078369140625,8.945328185877111,4.707964317068991,-70.62730249646287,0
1759926600913354200,887.1533542480469,605.0800010878593,3.981805108162896,180,-33.442100044354234,579.2653076369315,346.49078369140625,8.898061777536718,4.665924635640486,-70.62730368384823,0.06531213447913796
1759926601913335000,888.1533349609375,605.1580265723169,3.9176824915350856,180,-33.4420979491863,579.3433331213892,346.49078369140625,8.872382301332696,4.660003986305138,-70.62730372783153,0.06060457721803361
1759926602913317000,889.1533171386719,605.1822069697082,3.8567233688018723,180,-33.442097792990076,579.3675135187805,346.49078369140625,8.908334238030719,4.65387928095915,-70.62730216936622,0.047245772635957806
1759926603913298000,890.1532978515625,605.2293272037059,4.153784662719164,180,-33.4420952471216,579.4146337527782,346.49078369140625,8.940354671940746,4.552353956640114,-70.62730052233907,0.0972419734470337
1759926604913279500,891.1532795410156,605.2469550576061,3.7951362346164044,180,-33.44209823630179,579.4322616066784,346.49078369140625,9.021950597374193,4.4947890995293625,-70.62730001086102,0.04521186749900542
1759926605913260500,892.1532604980468,605.2013549655676,3.9675314788133926,180,-33.442097205817866,579.3866615146399,346.49078369140625,9.042852537408663,4.42359788013971,-70.62729838028316,0.07972579339413112
1759926606913242400,893.1532424316406,605.2047462332994,3.6796621393440074,180,-33.44209925691939,579.3900527823716,346.49078369140625,9.014587045852357,4.352112196007529,-70.62729941609666,0
1759926607913223200,894.1532231445312,605.2047462332994,3.691635745494596,180,-33.44209925691939,579.3900527823716,346.49078369140625,8.9909728196049,4.246002478359755,-70.62729941609666,0
1759926608912568000,895.1525681152344,605.1753121446818,4.074584356486796,180,-33.442099872363094,579.3606186937541,346.49078369140625,8.972431446333776,4.162555885341265,-70.62730500188604,0.11626684294905731
1759926609912328200,896.152328125,605.1840104358271,3.8762803674981505,180,-33.442099814797146,579.3693169848993,346.49078369140625,9.019025063445909,4.143393355594973,-70.62730334995594,0.09965535985321634
1759926610912309800,897.1523098144531,605.1477148989215,3.846506446330743,180,-33.44209901011155,579.3330214479938,346.49078369140625,9.265315290595158,4.15995371918932,-70.6273014902224,0.10464616296341794
1759926611912866000,898.1528659667969,605.0838853819296,3.913811267663752,180,-33.442096508544346,579.2691919310018,346.49078369140625,9.247304048153612,4.081377527385932,-70.62730159536491,0.5270865323076123
1759926612912966000,899.1529658203125,605.1745777837932,3.785759999827838,180,-33.44208217868693,579.3598843328655,346.49078369140625,9.184938857525527,3.9961474716298966,-70.62730452524015,1.6315622131105045
1759926613912947200,900.152947265625,605.1084236120805,1.655468735521338,52.06791124187391,-33.44206221845072,579.2937301611528,345.9294128417969,9.29720068607588,3.6717676871088525,-70.62731120181387,2.5517526940310002
1759926614912755200,901.1527551269531,605.207741882652,1.6582755452198235,67.43083315574299,-33.44204701773738,579.3930484317243,345.9294128417969,9.297171061897643,3.7967488933278712,-70.62731390861371,1.9794899985618206
1759926615912707300,902.1527072753906,605.3069150280207,1.8271599887521326,107.88348210276331,-33.44203406100601,579.492221577093,345.9294128417969,9.232312504491272,3.8649399536476055,-70.62732281096152,1.2284445583002812
1759926616912688400,903.1526884765625,605.2270922884345,1.919424837663131,137.24087918194834,-33.44202805246884,579.4123988375068,345.9294128417969,9.170696878169469,3.9640789927989157,-70.62733124506624,0.9152997084407619
1759926617911961900,904.1519619140626,605.1020938213915,3.7349676624576964,180,-33.44201920358749,579.2874003704637,345.9294128417969,9.112162037313807,4.235275357157584,-70.62731574137742,0.7816904616320631
1759926618912189000,905.1521889648437,605.106954222545,3.770935778682043,180,-33.44201777111739,579.2922607716173,345.9294128417969,9.05655393130122,4.256495537891781,-70.62731616964457,0.30564997651892384
1759926619912170500,906.1521704101563,605.070892480202,3.72329078958407,180,-33.442017388213024,579.2561990292743,345.9294128417969,9.003726233076344,4.444824882954531,-70.62731628412305,0.07440557082730767
1759926620912055000,907.1520549316406,605.1037924652919,3.7421969070403125,180,-33.442015454689326,579.2890990143642,345.9294128417969,8.953539921168485,4.515740017851841,-70.62731686218567,0.026363892585370682
1759926621912118800,908.1521188964844,605.121899546124,3.766549486280669,180,-33.44201706586402,579.3072060951963,345.9294128417969,8.905862925134912,4.674307524925678,-70.6273163804881,0.022630810580839985
1759926622912100400,909.1521003417969,605.0936106136069,3.7194021525648644,180,-33.44201892409186,579.2789171626791,345.9294128417969,8.860569779612414,4.823453159844501,-70.62731582494271,0.1137757607095696
1759926623912081000,910.1520808105469,605.0802892930806,3.73956433009443,180,-33.442018442640126,579.2655958421528,345.9294128417969,8.817541293621257,4.9521581332306,-70.6273159688732,0.3812278418895484
1759926624912062500,911.1520625,605.0355909764767,3.7726496126762923,180,-33.442015392212724,579.2208975255489,345.9294128417969,8.776664236882004,4.8389005445028275,-70.62731688086384,0.9200480599246714
1759926625912044000,912.1520439453125,604.9644811768085,3.738742708830899,180,-33.44201010930467,579.1497877258807,345.9294128417969,8.746745672539706,4.641259546314924,-70.62731846027235,1.1296360894408215
1759926626912025300,913.152025390625,604.8948148079216,3.7735377437632973,180,-33.4420093762111,579.0801213569939,346.8582763671875,8.709408388765645,4.436444171028369,-70.62731858968696,1.4621346351440168
1759926627912007000,914.1520068359375,604.8203335897997,3.8029693459916594,170.43448849276902,-33.442006039174935,579.005640138872,346.8582763671875,8.673937973134326,4.204154644535128,-70.62731951903459,1.794533684895442
1759926628911988500,915.1519885253906,604.916836864315,1.8787592820341341,32.9662185338073,-33.442047725359565,579.1021434133872,255.11264038085938,8.673597958830559,3.647179567408994,-70.62750494659313,4.582429174168602
1759926629911969000,916.1519689941406,605.1970784328878,1.8675018677148454,23.1535360937049,-33.44206404639533,579.3823849819601,254.83175659179688,8.63991803696276,3.675884540729356,-70.62756913621679,6.43821883575818
1759926630911951000,917.151951171875,605.4926011776552,1.8978654431801145,18.30827317087132,-33.44209040420428,579.6779077267274,254.83175659179688,8.588956484003976,3.8258638455657454,-70.62764902269929,7.9754174737634616
1759926631911932400,918.1519323730469,605.4187902808189,1.8196519068349872,15.642767723615668,-33.4421144815425,579.6040968298912,254.83175659179688,8.449653566414833,3.7815055708666483,-70.62775405699495,9.370207466591236
1759926632911913500,919.1519135742187,605.1986080547795,1.810797739211281,13.308736323166748,-33.4421433113015,579.3839146038517,254.82736206054688,8.275529911395827,4.60247855337382,-70.62787585378138,10.870659842419816
1759926633911894800,920.1518947753906,605.1214409060776,1.8140801227282317,12.319891538970799,-33.44217140872024,579.3067474551499,254.82736206054688,8.159291581693514,4.893997861318708,-70.62799876082325,11.861380246220152
1759926634911876600,921.1518767089843,604.2011493509635,1.8332320085871736,13.269295323982531,-33.44219901477678,578.3864559000358,254.843505859375,8.084601231259931,5.080060971573155,-70.6281141862048,11.206927914129913
1759926635911857200,922.1518571777344,604.206446829252,1.8319600659949071,14.155380016922983,-33.44222721867134,578.3917533783242,254.843505859375,8.045666445714446,5.046403028272471,-70.62822460447266,10.488918694571288
1759926636911839000,923.1518388671875,603.7260163910687,1.7715150365067953,15.72183592247147,-33.44225051334776,577.911322940141,254.843505859375,8.02555829135955,4.78652830510321,-70.62832015730422,9.144548530265345
1759926637911819800,924.1518198242187,603.5696697132662,2.538774997993294,25.086759250312646,-33.44227303750021,577.7549762623385,254.843505859375,8.015183466023347,4.581332628622523,-70.62840104030835,8.199334560807019
1759926638911801900,925.1518017578124,603.2134515140206,2.7094408554080225,33.96947957017132,-33.44228200574052,577.3987580630928,254.32943725585938,8.009577807935017,4.745855477930737,-70.62846180468621,6.449730504961233
1759926639911782100,926.1517822265625,602.934870894067,2.749126474756709,52.41208396828418,-33.44229047743532,577.1201774431393,254.32943725585938,8.007183376882756,4.777312550147778,-70.62849381872867,4.128146747731055
1759926640911763700,927.151763671875,602.8991942359135,2.979495913848399,76.66125113410624,-33.4422919707877,577.0845007849857,254.32943725585938,8.005746703067105,4.810893406339385,-70.62851028020131,2.6872148813879067
1759926641911745500,928.1517456054687,602.833377703093,1.0081232861403056,30.01297077242163,-33.44229718404916,577.0186842521653,254.32943725585938,8.00478891757891,4.597281781889999,-70.62853438517286,2.570385374522263
1759926642911726600,929.1517265625,602.7623345274478,0.9481698475386637,31.831601010473857,-33.44229972612502,576.9476410765201,254.6189727783203,8.00410478345069,4.569548790857205,-70.62855347824284,2.2660510044481312
1759926643911708400,930.1517084960938,603.045537465252,0.9245811890645178,33.31415528047056,-33.442308493541816,577.2308440143242,254.6189727783203,8.003591681326636,4.636136756908183,-70.62857407719021,2.2452926638282413
1759926644911689700,931.1516896972656,602.8484450113028,0.9522111885789448,37.687437601127066,-33.4423088502911,577.0337515603751,254.85443115234375,8.00319259063375,4.924645919982211,-70.62859374118577,1.9928546078636498
1759926645911671000,932.1516711425782,603.0740423724055,0.9580553476251716,56.34372299453346,-33.44231331288953,577.2593489214778,254.85443115234375,8.121341209987689,4.681832828464502,-70.62860298607751,1.375281291490936
1759926646911652000,933.1516520996094,603.286579027772,0.9911195849166654,68.48841836182216,-33.44231881643052,577.4718855768442,254.85443115234375,8.110310190414156,4.748208475701477,-70.62861064324188,1.1080068192855776
1759926647911634000,934.1516340332031,603.3455540630966,3.2365774903751015,180,-33.44232825201742,577.5308606121689,254.85443115234375,8.101117673272677,4.721921237282374,-70.62861940785149,1.117972038357029
1759926648911615000,935.1516149902344,602.9764752890915,4.112825448168907,180,-33.44233096058465,577.1617818381637,254.85443115234375,8.093339390596302,4.490847871483751,-70.62863350542361,1.1716397493802653
1759926649911596300,936.1515961914063,603.4401984019205,4.110218620114316,180,-33.44233918153495,577.6255049509928,254.85443115234375,8.086672289279214,4.419697339065005,-70.62863977813899,0.9571213839253393
1759926650910741800,937.1507416992188,603.337495024316,4.111002617395338,180,-33.442339692010805,577.5228015733883,254.85443115234375,8.18930349090992,4.421985730571563,-70.62865061265867,0.8524556206656382
1759926651908073200,938.1480732421875,603.6403487203643,4.109881470327898,180,-33.44233845731807,577.8256552694365,254.85443115234375,8.177472021299632,4.27633275512332,-70.62866352898219,0.8891373656498028
1759926652905566000,939.1455659179687,603.6110152881593,4.100216357763007,180,-33.4423357729164,577.7963218372315,254.85443115234375,8.167032491934556,4.16795504331238,-70.62867099947003,0.6878273169126349
1759926653903207000,940.14320703125,603.60097282473,4.102970141157251,180,-33.44234149051496,577.7862793738022,254.85443115234375,8.157752911739255,3.9605352168117203,-70.62867959127087,0.5884669446386229
1759926654901007000,941.1410070800781,603.4969923021272,4.090340058296263,180,-33.44234341480968,577.6822988511994,254.85443115234375,8.14945012929646,3.9895800174456943,-70.62868134810397,0.15013738926856324
1759926655898933800,942.1389338378906,603.6516603399068,4.089055059842817,180,-33.442349556894264,577.8369668889791,254.85443115234375,8.14197762366851,3.9496857411879303,-70.62868289874801,0.05263042031666086
1759926656897001700,943.1370017089844,603.4950952846557,4.088748964047997,180,-33.44234137610238,577.680401833728,254.85443115234375,8.134878741924933,3.8804884275124363,-70.62868079537236,0.12760315851969636
1759926657895172000,944.1351721191406,603.4934064941481,4.066451764748901,180,-33.44234116024222,577.6787130432203,254.85443115234375,8.128134805683544,3.819438377575953,-70.6286803561719,0
1759926658893470500,945.1334704589843,603.4934064941481,4.0649886757149405,180,-33.44234116024222,577.6787130432203,254.85443115234375,8.121728065399365,3.7875635440802977,-70.6286803561719,0
1759926659891860700,946.1318608398437,603.4934064941481,4.063625681694505,180,-33.44234116024222,577.6787130432203,254.85443115234375,8.115641662129397,3.70872183463836,-70.6286803561719,0
1759926660890360800,947.1303608398438,603.4934064941481,4.06142062077864,180,-33.44234116024222,577.6787130432203,254.85443115234375,8.109859579022928,3.6596499487039673,-70.6286803561719,0
1759926661888942600,948.1289426269532,603.4934064941481,4.066921515841596,180,-33.44234116024222,577.6787130432203,254.85443115234375,8.104366600071781,3.559205969007162,-70.6286803561719,0
1759926662887620600,949.1276206054688,603.4934064941481,4.057655846289954,180,-33.44234116024222,577.6787130432203,254.85443115234375,8.169606414793053,3.5780458975754152,-70.6286803561719,0
1759926663886371000,950.12637109375,603.4934064941481,4.072052501525312,180,-33.44234116024222,577.6787130432203,254.85443115234375,8.161126094053401,3.5544132144686826,-70.6286803561719,0
1759926664885207300,951.1252072753906,603.7895657056943,3.5871027559759168,180,-33.44235996733924,577.9748722547665,254.85443115234375,8.153069788841098,3.362858163578042,-70.62868701761947,0.049380189734881896
1759926665884110000,952.1241101074219,603.7827115645632,4.057973575235953,180,-33.44236065152891,577.9680181136355,254.85443115234375,8.279861643632653,3.571727304022394,-70.62868716144611,0
1759926666883080700,953.1230808105469,603.7827115645632,3.5848630959002894,180,-33.44236065152891,577.9680181136355,254.85443115234375,8.265868561451018,3.4094215605027878,-70.62868716144611,0
1759926667882108400,954.1221083984375,603.9130393741652,4.0939853676308156,180,-33.44235920771405,578.0983459232375,254.85443115234375,8.267260012387839,3.5287514818312964,-70.62869156757402,0.1558320982289808
1759926668881203200,955.121203125,603.9104207474738,4.066663809803732,180,-33.442358873005546,578.0957272965461,254.85443115234375,8.253897013002986,3.476657328619881,-70.62869088655815,0
1759926669880345900,956.1203459472656,603.9104207474738,4.068804650918818,180,-33.442358873005546,578.0957272965461,254.85443115234375,8.241232670882864,3.418927633279671,-70.62869088655815,0
1759926670879547400,957.1195473632813,603.9104207474738,3.7514731885530135,180,-33.442358873005546,578.0957272965461,254.85443115234375,8.229171037338721,3.3136292077659415,-70.62869088655815,0
1759926671878791000,958.118791015625,603.9104207474738,3.7411358292053962,180,-33.442358873005546,578.0957272965461,254.85443115234375,8.217712485471786,3.2967206917210157,-70.62869088655815,0
1759926672878085400,959.1180854492187,603.8715121923015,3.755439550135742,180,-33.44235638166588,578.0568187413737,254.85443115234375,8.33844194729095,3.328344080429102,-70.62868513765845,0
1759926673877417200,960.1174172363282,604.0004566637799,3.7608000748717,180,-33.44234886211124,578.1857632128522,254.85443115234375,8.406961811933558,3.313575259247238,-70.62868439354271,0.23175110367498053
1759926674876794400,961.1167944335938,603.9967313846573,3.72931115034298,180,-33.44234591868439,578.1820379337296,254.85443115234375,8.40280353057502,3.2822907986225025,-70.62869550588485,0.8966826356797368
1759926675876204300,962.1162043457032,603.8254513144493,1.9439330604265543,56.78966616553245,-33.44235508523789,578.0107578635216,254.85443115234375,8.38266333198983,3.053691795895185,-70.62872558406116,2.653073567581387
1759926676875653400,963.1156533203125,604.0159803107381,1.8504335031616173,31.612147487351567,-33.442360945673606,578.2012868598104,254.85443115234375,8.36353014950036,3,-70.62877667643066,4.74410428422626
1759926677875131600,964.1151315917969,604.1530484305695,1.8435249902696857,25.047427253696846,-33.44238200659605,578.3383549796417,254.85443115234375,8.345353643411652,3,-70.62883748092655,5.952811432360126
1759926678874644200,965.1146442871094,604.0689433617517,1.8150833109929092,24.43076070421889,-33.44239592391492,578.254249910824,254.85443115234375,8.328085975898905,3,-70.62889965710745,6.0121136000317135
1759926679874182000,966.1141818847656,603.9959985399619,1.8402178040891206,25.260593599863576,-33.44239261958739,578.1813050890341,254.85443115234375,8.311681630115482,4.324833516802987,-70.62895929855097,5.90320971968564
1759926680873750800,967.1137507324219,603.936312513426,1.8612254756639102,26.753864124869175,-33.44240272626631,578.1216190624982,254.85443115234375,8.29609753756906,5.104920993883863,-70.6290193045947,5.636614838085484
1759926681873342700,968.1133427734375,603.6487425127998,1.8531236151649524,29.356865988486536,-33.442415384014005,577.8340490618721,254.85443115234375,8.281292652498891,5.354756537758274,-70.62907630104664,5.040045470982474
1759926682872958700,969.1129587402344,603.6161237545311,1.8230498219135194,39.963085356448,-33.44242472260643,577.8014303036034,254.82766723632812,8.26722804047306,5.452894063737429,-70.62911822929043,3.666346990304362
1759926683872597800,970.11259765625,603.5995626775548,1.8502535006450378,68.03691598529105,-33.44242954970859,577.784869226627,254.82766723632812,8.363413550029483,5.49791788211615,-70.62914153091067,2.1853630963234805
1759926684872256300,971.1122563476563,603.6797813475132,3.735728884950382,180,-33.44242920209316,577.8650878965855,254.82766723632812,8.345242896699757,5.6071317109534835,-70.62914225044432,0.6465366889681162
1759926685871934700,972.1119348144531,603.5740489950404,3.7598905609251405,180,-33.44242765907347,577.7593555441126,254.82766723632812,8.327980761553073,5.3412335483643005,-70.6291384086942,0.07642361424565472
1759926686871633400,973.1116333007812,603.651285726577,3.75044446436372,180,-33.442428903831335,577.8365922756493,254.82766723632812,8.311581723279282,5.089198630739574,-70.62913827830077,0.08745663429748561
1759926687871346400,974.1113464355469,603.7374381478876,3.7755306165092204,180,-33.44242935300079,577.9227446969599,254.82766723632812,8.296002636616725,4.797762969900922,-70.62913841660645,0.12049352926821183
1759926688871079700,975.1110795898437,603.7703954037279,3.7658226423138843,180,-33.44243042901622,577.9557019528002,254.82766723632812,8.281202506374502,4.601143163781592,-70.62913991441559,0
1759926689870823400,976.1108234863282,603.7703954037279,3.751999653328961,180,-33.44243042901622,577.9557019528002,254.82766723632812,8.37060611274643,4.4556258569377984,-70.62913991441559,0
1759926690870585600,977.1105856933593,603.7703954037279,3.750470280281427,180,-33.44243042901622,577.9557019528002,254.82766723632812,8.443727752226936,4.410756579542339,-70.62913991441559,0
1759926691870359300,978.110359375,603.7703954037279,3.7433307787791446,180,-33.44243042901622,577.9557019528002,254.82766723632812,8.498030829014372,4.440701543150355,-70.62913991441559,0
1759926692870144800,979.1101447753906,603.7703954037279,3.7576543476142654,180,-33.44243042901622,577.9557019528002,254.82766723632812,8.496938140054073,4.458574430650891,-70.62913991441559,0
1759926693869942800,980.1099428710937,603.7601812100038,3.7358972785132347,180,-33.44242683171712,577.9454877590761,254.82766723632812,8.732341271201719,4.571832974629293,-70.62914373436546,0.2770253901867163
1759926694869751600,981.1097514648437,603.7604046911001,3.746147556392444,180,-33.44243003197676,577.9457112401724,254.82766723632812,8.695724202128334,4.661835532874528,-70.62915775635017,1.2414636347439587
1759926695869570300,982.1095703125,603.8444532286376,1.8177392193974258,45.34258171834371,-33.442440237921346,578.0297597777098,254.82766723632812,8.660937981106501,4.472629445577402,-70.62919290852535,3.2233414276002876
1759926696869399000,983.1093989257813,603.9377744104713,1.825206315861368,26.878124232184895,-33.442454394750186,578.1230809595436,254.82766723632812,8.627891086007466,4.445193759250458,-70.62924805436182,5.444087930166761
1759926697869237000,984.1092370605469,603.988574359566,1.8178320872132872,20.49845100949592,-33.44247248315051,578.1738809086382,254.82766723632812,8.596496539169006,4.362002437655927,-70.62932381120612,7.183449790351279
1759926698869084000,985.109083984375,604.1315172789618,1.83381261200527,16.888577649897076,-33.442493505504615,578.3168238280341,254.82766723632812,8.52048545852397,4.301387108782715,-70.6294134677023,8.720188790561846
1759926699868937700,986.1089377441406,604.2643294129521,1.8491094416276321,15.418978358816483,-33.442513830428624,578.4496359620243,259.813720703125,8.382550522873052,4.29809925586724,-70.62951533290632,9.583160998790337
1759926700868799700,987.1087998046875,604.2718531955034,1.8353991063102886,15.549393032554832,-33.442533974422325,578.4571597445756,259.813720703125,8.24724479998809,4.191684021714787,-70.62961606958633,9.560423702731008
1759926701868668700,988.1086687011718,604.1519783595577,1.8519358531364547,15.245823753565539,-33.44255386797593,578.33728490863,259.5240173339844,8.154145697541228,4.257547727857879,-70.62971820788476,9.823715042968907
1759926702868544500,989.1085444335938,604.184515456669,1.8234542178369153,13.600305960995504,-33.44257108378659,578.3698220057413,259.5240173339844,8.095398604090793,4.163704195492814,-70.62983050190853,10.864073401684003
1759926703868425000,990.1084250488282,604.3054879242554,1.8608570445991848,12.952467174999843,-33.4425883791964,578.4907944733277,259.091064453125,8.05539571498641,4.029470005838014,-70.62995272652995,11.637752070488181
1759926704868313300,991.1083132324219,604.1418456295505,1.850165917762458,13.3183351580534,-33.44260373270721,578.3271521786228,259.091064453125,9.224718515895065,4.55431423491065,-70.6300772267539,11.26163871055475
1759926705868205000,992.108205078125,604.0163832511753,1.8427780666092328,13.16783139813238,-33.442616142193565,578.2016898002476,259.091064453125,8.665823777834687,4.150302145442367,-70.63019652927267,11.339980497273382
1759926706868103000,993.1081030273438,604.0716550145298,1.8600153925991831,12.613071338093578,-33.4426327520665,578.2569615636021,259.091064453125,8.359925812803347,3.8411003484118096,-70.63032199880844,11.926481798399989
1759926707868006100,994.1080061035157,603.8199232602492,1.859462743612824,12.429517935978264,-33.44265177717364,578.0052298093215,262.49863965138616,8.371939106814521,3.673055814463163,-70.63045254683128,12.12103789250855
1759926708867913200,995.1079133300781,603.7580094290897,1.8408412930981433,13.24582230453994,-33.44266747175893,577.943315978162,263.49582338936534,8.192391329898925,3.5342545898588322,-70.63057458531077,11.25304819889607
1759926709867823600,996.1078237304688,603.5214460035786,1.8409554279856513,14.996959580082295,-33.44268140404858,577.7067525526509,264.01613354087186,8.103332888759628,3.488006559228058,-70.6306819843485,9.908519970589753
1759926710867739000,997.1077387695312,603.1312959343195,1.8362502833027823,17.14847655919063,-33.44269558772392,577.3166024833918,263.8073376887051,8.060208614390488,3.398332937346544,-70.63077026737146,8.6672454710559
1759926711867658200,998.107658203125,602.7462586592883,1.845953352707334,20.41114312967327,-33.44271390165096,576.9315652083606,262.600055761207,8.03625296199665,3.3090994803591753,-70.6308472089552,7.286382238111919
1759926712867580400,999.1075803222657,602.4080715626478,1.8134286510557869,24.477109365123777,-33.4427200346199,576.5933781117201,263.57838633806506,8.025328103383512,3.181840808859273,-70.6309128447719,5.951512502734714
1759926713867505700,1000.1075056152343,601.8076409427449,1.8930273563522424,30.50064784101518,-33.442726307691025,575.9929474918172,263.7408229120722,8.018996076161793,3.131953949822535,-70.63096269424867,4.784629150457909
1759926714867433200,1001.1074331054688,601.7403214229271,1.8705892318098236,34.81933424401475,-33.44273730455581,575.9256279719993,261.8509270468189,8.015196857205009,3.1703026972684016,-70.63100696198437,4.140804917708108
1759926715867365000,1002.107365234375,601.6540384115651,2.0075358357923614,37.855167155978954,-33.44274823431652,575.8393449606374,260.44366867207907,8.012664046606297,3.408599528062482,-70.63104645611608,3.7478652636157426
1759926716867299000,1003.1072990722656,601.5791505938396,2.10562316363256,42.215822538647906,-33.44275652616366,575.7644571429119,260.13581626922036,8.010854898178213,3.5651448449505097,-70.63108025854503,3.140999663925978
1759926717867234800,1004.1072348632813,601.5418136641383,2.17983321926525,50.84211055418165,-33.442761073713605,575.7271202132106,259.5933732003765,8.009498037021828,3.570166903185771,-70.63110762689139,2.639605251833348
1759926718867173600,1005.1071735839844,601.3744290322065,2.73450915450332,49.07470734191889,-33.4427637734694,575.5597355812788,258.4100994275116,8.008442702398241,3.657626582108513,-70.63112759635351,2.011339455919021
1759926719867115300,1006.107115234375,601.4817937193438,2.230400049040658,76.75651488587569,-33.44276880826542,575.6671002684161,264.31488037109375,8.007598433153726,3.6620634938435868,-70.6311464647436,1.7050150608462058
1759926720867058000,1007.1070578613281,601.4216845342889,2.2564597535253363,90.74972061335862,-33.44277328593678,575.6069910833612,264.31488037109375,8.006907666713127,3.6783373212431703,-70.6311626890502,1.4107927395005728
